Metric,Pos_Weight,Gamma,Mean,Transfer Learning,Std,Formatted,Profile,Source_Folder,Source_File
Ensemble_Change_From_Majority_Vote_Rate_%,2.0,2.0,7.017543859649122,FALSE,,7.0175,SEARCHER2,transfer_convnext_tiny_38.2_SEARCHER2,ensemble_voting_summary_00-00.csv
Ensemble_Change_From_Majority_Vote_Rate_%,2.0,2.5,9.649122807017545,FALSE,,9.6491,SEARCHER5,transfer_convnext_tiny_38.5_SEARCHER5,ensemble_voting_summary_00-00.csv
Ensemble_Change_From_Majority_Vote_Rate_%,2.0,3.0,7.894736842105263,FALSE,,7.8947,SEARCHER8,transfer_convnext_tiny_38.8_SEARCHER8,ensemble_voting_summary_00-00.csv
Ensemble_Change_From_Majority_Vote_Rate_%,2.0,3.5,21.052631578947366,FALSE,,21.0526,SEARCHER11,transfer_convnext_tiny_39.1_SEARCHER11,ensemble_voting_summary_00-00.csv
Ensemble_Change_From_Majority_Vote_Rate_%,1.0,2.0,8.771929824561402,TRUE,,8.7719,SEARCHER,transfer_convnext_tiny_40.0_SEARCHER01,ensemble_voting_summary_00-00.csv
Ensemble_Change_From_Majority_Vote_Rate_%,1.0,2.5,5.263157894736842,TRUE,,5.2632,SEARCHER3,transfer_convnext_tiny_40.3_SEARCHER31,ensemble_voting_summary_00-00.csv
Ensemble_Change_From_Majority_Vote_Rate_%,1.0,3.0,7.017543859649122,TRUE,,7.0175,SEARCHER6,transfer_convnext_tiny_40.6_SEARCHER61,ensemble_voting_summary_00-00.csv
Ensemble_Change_From_Majority_Vote_Rate_%,1.0,3.5,5.263157894736842,TRUE,,5.2632,SEARCHER9,transfer_convnext_tiny_40.9_SEARCHER91,ensemble_voting_summary_00-00.csv
Ensemble_Change_From_Majority_Vote_Rate_%,1.5,2.0,7.894736842105263,TRUE,,7.8947,SEARCHER1,transfer_convnext_tiny_40.1_SEARCHER12,ensemble_voting_summary_00-00.csv
Ensemble_Change_From_Majority_Vote_Rate_%,1.5,2.5,8.771929824561402,TRUE,,8.7719,SEARCHER4,transfer_convnext_tiny_40.4_SEARCHER41,ensemble_voting_summary_00-00.csv
Ensemble_Change_From_Majority_Vote_Rate_%,1.5,3.0,7.017543859649122,TRUE,,7.0175,SEARCHER7,transfer_convnext_tiny_40.7_SEARCHER71,ensemble_voting_summary_00-00.csv
Ensemble_Change_From_Majority_Vote_Rate_%,1.5,3.5,15.789473684210526,TRUE,,15.7895,SEARCHER10,transfer_convnext_tiny_41.0_SEARCHER101,ensemble_voting_summary_00-00.csv
Ensemble_Change_From_Majority_Vote_Rate_%,2.0,2.0,7.017543859649122,TRUE,,7.0175,SEARCHER2,transfer_convnext_tiny_40.2_SEARCHER21,ensemble_voting_summary_00-00.csv
Ensemble_Change_From_Majority_Vote_Rate_%,2.0,2.5,9.649122807017545,TRUE,,9.6491,SEARCHER5,transfer_convnext_tiny_40.5_SEARCHER51,ensemble_voting_summary_00-00.csv
Ensemble_Change_From_Majority_Vote_Rate_%,2.0,3.0,12.280701754385964,TRUE,,12.2807,SEARCHER8,transfer_convnext_tiny_40.8_SEARCHER81,ensemble_voting_summary_00-00.csv
Ensemble_Change_From_Majority_Vote_Rate_%,2.0,3.5,20.175438596491222,TRUE,,20.1754,SEARCHER11,transfer_convnext_tiny_41.1_SEARCHER111,ensemble_voting_summary_00-00.csv
Ensemble_PR_AUC_(Max_Prob),1.0,2.0,0.9830573356724368,FALSE,,0.9831,SEARCHER,transfer_convnext_tiny_38.0_SEARCHER,ensemble_voting_summary_00-00.csv
Ensemble_PR_AUC_(Max_Prob),1.0,2.5,0.9763574596848236,FALSE,,0.9764,SEARCHER3,transfer_convnext_tiny_38.3_SEARCHER3,ensemble_voting_summary_00-00.csv
Ensemble_PR_AUC_(Max_Prob),1.0,3.0,0.979740935861824,FALSE,,0.9797,SEARCHER6,transfer_convnext_tiny_38.6_SEARCHER6,ensemble_voting_summary_00-00.csv
Ensemble_PR_AUC_(Max_Prob),1.0,3.5,0.9680827064005058,FALSE,,0.9681,SEARCHER9,transfer_convnext_tiny_38.9_SEARCHER9,ensemble_voting_summary_00-00.csv
Ensemble_PR_AUC_(Max_Prob),1.5,2.0,0.9752261927806312,FALSE,,0.9752,SEARCHER1,transfer_convnext_tiny_38.1_SEARCHER1,ensemble_voting_summary_00-00.csv
Ensemble_PR_AUC_(Max_Prob),1.5,2.5,0.9790449911950632,FALSE,,0.9790,SEARCHER4,transfer_convnext_tiny_38.4_SEARCHER4,ensemble_voting_summary_00-00.csv
Ensemble_PR_AUC_(Max_Prob),1.5,3.0,0.981577072070266,FALSE,,0.9816,SEARCHER7,transfer_convnext_tiny_38.7_SEARCHER7,ensemble_voting_summary_00-00.csv
Ensemble_PR_AUC_(Max_Prob),1.5,3.5,0.9744264307161496,FALSE,,0.9744,SEARCHER10,transfer_convnext_tiny_39.0_SEARCHER10,ensemble_voting_summary_00-00.csv
Ensemble_PR_AUC_(Max_Prob),2.0,2.0,0.9793025441208312,FALSE,,0.9793,SEARCHER2,transfer_convnext_tiny_38.2_SEARCHER2,ensemble_voting_summary_00-00.csv
Ensemble_PR_AUC_(Max_Prob),2.0,2.5,0.9743089137918431,FALSE,,0.9743,SEARCHER5,transfer_convnext_tiny_38.5_SEARCHER5,ensemble_voting_summary_00-00.csv
Ensemble_PR_AUC_(Max_Prob),2.0,3.0,0.9777137785777792,FALSE,,0.9777,SEARCHER8,transfer_convnext_tiny_38.8_SEARCHER8,ensemble_voting_summary_00-00.csv
Ensemble_PR_AUC_(Max_Prob),2.0,3.5,0.971551134815256,FALSE,,0.9716,SEARCHER11,transfer_convnext_tiny_39.1_SEARCHER11,ensemble_voting_summary_00-00.csv
Ensemble_PR_AUC_(Max_Prob),1.0,2.0,0.9755217819154958,TRUE,,0.9755,SEARCHER,transfer_convnext_tiny_40.0_SEARCHER01,ensemble_voting_summary_00-00.csv
Ensemble_PR_AUC_(Max_Prob),1.0,2.5,0.9697559741881104,TRUE,,0.9698,SEARCHER3,transfer_convnext_tiny_40.3_SEARCHER31,ensemble_voting_summary_00-00.csv
Ensemble_PR_AUC_(Max_Prob),1.0,3.0,0.9723068935720852,TRUE,,0.9723,SEARCHER6,transfer_convnext_tiny_40.6_SEARCHER61,ensemble_voting_summary_00-00.csv
Ensemble_PR_AUC_(Max_Prob),1.0,3.5,0.9763083536993082,TRUE,,0.9763,SEARCHER9,transfer_convnext_tiny_40.9_SEARCHER91,ensemble_voting_summary_00-00.csv
Ensemble_PR_AUC_(Max_Prob),1.5,2.0,0.978571100644418,TRUE,,0.9786,SEARCHER1,transfer_convnext_tiny_40.1_SEARCHER12,ensemble_voting_summary_00-00.csv
Ensemble_PR_AUC_(Max_Prob),1.5,2.5,0.9740847983251656,TRUE,,0.9741,SEARCHER4,transfer_convnext_tiny_40.4_SEARCHER41,ensemble_voting_summary_00-00.csv
Ensemble_PR_AUC_(Max_Prob),1.5,3.0,0.9784800839627774,TRUE,,0.9785,SEARCHER7,transfer_convnext_tiny_40.7_SEARCHER71,ensemble_voting_summary_00-00.csv
Ensemble_PR_AUC_(Max_Prob),1.5,3.5,0.9745098668463484,TRUE,,0.9745,SEARCHER10,transfer_convnext_tiny_41.0_SEARCHER101,ensemble_voting_summary_00-00.csv
Ensemble_PR_AUC_(Max_Prob),2.0,2.0,0.9773396125103546,TRUE,,0.9773,SEARCHER2,transfer_convnext_tiny_40.2_SEARCHER21,ensemble_voting_summary_00-00.csv
Ensemble_PR_AUC_(Max_Prob),2.0,2.5,0.9743792200706668,TRUE,,0.9744,SEARCHER5,transfer_convnext_tiny_40.5_SEARCHER51,ensemble_voting_summary_00-00.csv
Ensemble_PR_AUC_(Max_Prob),2.0,3.0,0.9806187295645844,TRUE,,0.9806,SEARCHER8,transfer_convnext_tiny_40.8_SEARCHER81,ensemble_voting_summary_00-00.csv
Ensemble_PR_AUC_(Max_Prob),2.0,3.5,0.9758813914969692,TRUE,,0.9759,SEARCHER11,transfer_convnext_tiny_41.1_SEARCHER111,ensemble_voting_summary_00-00.csv
Ensemble_PR_AUC_(Mean_Prob),1.0,2.0,0.97970418030331,FALSE,,0.9797,SEARCHER,transfer_convnext_tiny_38.0_SEARCHER,ensemble_voting_summary_00-00.csv
Ensemble_PR_AUC_(Mean_Prob),1.0,2.5,0.9773576436031596,FALSE,,0.9774,SEARCHER3,transfer_convnext_tiny_38.3_SEARCHER3,ensemble_voting_summary_00-00.csv
Ensemble_PR_AUC_(Mean_Prob),1.0,3.0,0.9802474301864774,FALSE,,0.9802,SEARCHER6,transfer_convnext_tiny_38.6_SEARCHER6,ensemble_voting_summary_00-00.csv
Ensemble_PR_AUC_(Mean_Prob),1.0,3.5,0.9722277920162612,FALSE,,0.9722,SEARCHER9,transfer_convnext_tiny_38.9_SEARCHER9,ensemble_voting_summary_00-00.csv
Ensemble_PR_AUC_(Mean_Prob),1.5,2.0,0.9787491403808664,FALSE,,0.9787,SEARCHER1,transfer_convnext_tiny_38.1_SEARCHER1,ensemble_voting_summary_00-00.csv
Ensemble_PR_AUC_(Mean_Prob),1.5,2.5,0.9789587384894975,FALSE,,0.9790,SEARCHER4,transfer_convnext_tiny_38.4_SEARCHER4,ensemble_voting_summary_00-00.csv
Ensemble_PR_AUC_(Mean_Prob),1.5,3.0,0.9811105547433644,FALSE,,0.9811,SEARCHER7,transfer_convnext_tiny_38.7_SEARCHER7,ensemble_voting_summary_00-00.csv
Ensemble_PR_AUC_(Mean_Prob),1.5,3.5,0.9756938812824868,FALSE,,0.9757,SEARCHER10,transfer_convnext_tiny_39.0_SEARCHER10,ensemble_voting_summary_00-00.csv
Ensemble_PR_AUC_(Mean_Prob),2.0,2.0,0.9791940543383412,FALSE,,0.9792,SEARCHER2,transfer_convnext_tiny_38.2_SEARCHER2,ensemble_voting_summary_00-00.csv
Ensemble_PR_AUC_(Mean_Prob),2.0,2.5,0.9763382070195183,FALSE,,0.9763,SEARCHER5,transfer_convnext_tiny_38.5_SEARCHER5,ensemble_voting_summary_00-00.csv
Ensemble_PR_AUC_(Mean_Prob),2.0,3.0,0.976118682094952,FALSE,,0.9761,SEARCHER8,transfer_convnext_tiny_38.8_SEARCHER8,ensemble_voting_summary_00-00.csv
Ensemble_PR_AUC_(Mean_Prob),2.0,3.5,0.9747129436457108,FALSE,,0.9747,SEARCHER11,transfer_convnext_tiny_39.1_SEARCHER11,ensemble_voting_summary_00-00.csv
Ensemble_PR_AUC_(Mean_Prob),1.0,2.0,0.9786976401884916,TRUE,,0.9787,SEARCHER,transfer_convnext_tiny_40.0_SEARCHER01,ensemble_voting_summary_00-00.csv
Ensemble_PR_AUC_(Mean_Prob),1.0,2.5,0.9773980841283628,TRUE,,0.9774,SEARCHER3,transfer_convnext_tiny_40.3_SEARCHER31,ensemble_voting_summary_00-00.csv
Ensemble_PR_AUC_(Mean_Prob),1.0,3.0,0.9759015424247056,TRUE,,0.9759,SEARCHER6,transfer_convnext_tiny_40.6_SEARCHER61,ensemble_voting_summary_00-00.csv
Ensemble_PR_AUC_(Mean_Prob),1.0,3.5,0.9758701945019124,TRUE,,0.9759,SEARCHER9,transfer_convnext_tiny_40.9_SEARCHER91,ensemble_voting_summary_00-00.csv
Ensemble_PR_AUC_(Mean_Prob),1.5,2.0,0.979790092033246,TRUE,,0.9798,SEARCHER1,transfer_convnext_tiny_40.1_SEARCHER12,ensemble_voting_summary_00-00.csv
Ensemble_PR_AUC_(Mean_Prob),1.5,2.5,0.978751641024144,TRUE,,0.9788,SEARCHER4,transfer_convnext_tiny_40.4_SEARCHER41,ensemble_voting_summary_00-00.csv
Ensemble_PR_AUC_(Mean_Prob),1.5,3.0,0.9801297649803856,TRUE,,0.9801,SEARCHER7,transfer_convnext_tiny_40.7_SEARCHER71,ensemble_voting_summary_00-00.csv
Ensemble_PR_AUC_(Mean_Prob),1.5,3.5,0.9771702892417716,TRUE,,0.9772,SEARCHER10,transfer_convnext_tiny_41.0_SEARCHER101,ensemble_voting_summary_00-00.csv
Ensemble_PR_AUC_(Mean_Prob),2.0,2.0,0.9790631678909778,TRUE,,0.9791,SEARCHER2,transfer_convnext_tiny_40.2_SEARCHER21,ensemble_voting_summary_00-00.csv
Ensemble_PR_AUC_(Mean_Prob),2.0,2.5,0.9750889524200956,TRUE,,0.9751,SEARCHER5,transfer_convnext_tiny_40.5_SEARCHER51,ensemble_voting_summary_00-00.csv
Ensemble_PR_AUC_(Mean_Prob),2.0,3.0,0.9773416307980064,TRUE,,0.9773,SEARCHER8,transfer_convnext_tiny_40.8_SEARCHER81,ensemble_voting_summary_00-00.csv
Ensemble_PR_AUC_(Mean_Prob),2.0,3.5,0.9747395223056134,TRUE,,0.9747,SEARCHER11,transfer_convnext_tiny_41.1_SEARCHER111,ensemble_voting_summary_00-00.csv
Ensemble_Precision_Delta_vs_AvgFold,1.0,2.0,-0.0333568738229757,FALSE,,-0.0334,SEARCHER,transfer_convnext_tiny_38.0_SEARCHER,ensemble_voting_summary_00-00.csv
Ensemble_Precision_Delta_vs_AvgFold,1.0,2.5,-0.0639445858435705,FALSE,,-0.0639,SEARCHER3,transfer_convnext_tiny_38.3_SEARCHER3,ensemble_voting_summary_00-00.csv
Ensemble_Precision_Delta_vs_AvgFold,1.0,3.0,-0.1282419149879371,FALSE,,-0.1282,SEARCHER6,transfer_convnext_tiny_38.6_SEARCHER6,ensemble_voting_summary_00-00.csv
Ensemble_Precision_Delta_vs_AvgFold,1.0,3.5,-0.0752951622010721,FALSE,,-0.0753,SEARCHER9,transfer_convnext_tiny_38.9_SEARCHER9,ensemble_voting_summary_00-00.csv
Ensemble_Precision_Delta_vs_AvgFold,1.5,2.0,-0.0729300868050663,FALSE,,-0.0729,SEARCHER1,transfer_convnext_tiny_38.1_SEARCHER1,ensemble_voting_summary_00-00.csv
Ensemble_Precision_Delta_vs_AvgFold,1.5,2.5,-0.0460786816964103,FALSE,,-0.0461,SEARCHER4,transfer_convnext_tiny_38.4_SEARCHER4,ensemble_voting_summary_00-00.csv
Ensemble_Precision_Delta_vs_AvgFold,1.5,3.0,-0.0961813505438862,FALSE,,-0.0962,SEARCHER7,transfer_convnext_tiny_38.7_SEARCHER7,ensemble_voting_summary_00-00.csv
Ensemble_Precision_Delta_vs_AvgFold,1.5,3.5,-0.107088122605364,FALSE,,-0.1071,SEARCHER10,transfer_convnext_tiny_39.0_SEARCHER10,ensemble_voting_summary_00-00.csv
Ensemble_Precision_Delta_vs_AvgFold,2.0,2.0,-0.0895455247065909,FALSE,,-0.0895,SEARCHER2,transfer_convnext_tiny_38.2_SEARCHER2,ensemble_voting_summary_00-00.csv
Ensemble_Precision_Delta_vs_AvgFold,2.0,2.5,-0.0923690744748177,FALSE,,-0.0924,SEARCHER5,transfer_convnext_tiny_38.5_SEARCHER5,ensemble_voting_summary_00-00.csv
Ensemble_Precision_Delta_vs_AvgFold,2.0,3.0,-0.0915513314602376,FALSE,,-0.0916,SEARCHER8,transfer_convnext_tiny_38.8_SEARCHER8,ensemble_voting_summary_00-00.csv
Ensemble_Precision_Delta_vs_AvgFold,2.0,3.5,-0.1747159192981296,FALSE,,-0.1747,SEARCHER11,transfer_convnext_tiny_39.1_SEARCHER11,ensemble_voting_summary_00-00.csv
Ensemble_Precision_Delta_vs_AvgFold,1.0,2.0,-0.0831118180065546,TRUE,,-0.0831,SEARCHER,transfer_convnext_tiny_40.0_SEARCHER01,ensemble_voting_summary_00-00.csv
Ensemble_Precision_Delta_vs_AvgFold,1.0,2.5,-0.0452169178474473,TRUE,,-0.0452,SEARCHER3,transfer_convnext_tiny_40.3_SEARCHER31,ensemble_voting_summary_00-00.csv
Ensemble_Precision_Delta_vs_AvgFold,1.0,3.0,-0.0898406009378338,TRUE,,-0.0898,SEARCHER6,transfer_convnext_tiny_40.6_SEARCHER61,ensemble_voting_summary_00-00.csv
Ensemble_Precision_Delta_vs_AvgFold,1.0,3.5,-0.0678748831127085,TRUE,,-0.0679,SEARCHER9,transfer_convnext_tiny_40.9_SEARCHER91,ensemble_voting_summary_00-00.csv
Ensemble_Precision_Delta_vs_AvgFold,1.5,2.0,-0.0842190786306159,TRUE,,-0.0842,SEARCHER1,transfer_convnext_tiny_40.1_SEARCHER12,ensemble_voting_summary_00-00.csv
Ensemble_Precision_Delta_vs_AvgFold,1.5,2.5,-0.0960255107513672,TRUE,,-0.0960,SEARCHER4,transfer_convnext_tiny_40.4_SEARCHER41,ensemble_voting_summary_00-00.csv
Ensemble_Precision_Delta_vs_AvgFold,1.5,3.0,-0.086702698062506,TRUE,,-0.0867,SEARCHER7,transfer_convnext_tiny_40.7_SEARCHER71,ensemble_voting_summary_00-00.csv
Ensemble_Precision_Delta_vs_AvgFold,1.5,3.5,-0.1601077986297402,TRUE,,-0.1601,SEARCHER10,transfer_convnext_tiny_41.0_SEARCHER101,ensemble_voting_summary_00-00.csv
Ensemble_Precision_Delta_vs_AvgFold,2.0,2.0,-0.0598856701997618,TRUE,,-0.0599,SEARCHER2,transfer_convnext_tiny_40.2_SEARCHER21,ensemble_voting_summary_00-00.csv
Ensemble_Precision_Delta_vs_AvgFold,2.0,2.5,-0.0987874566482376,TRUE,,-0.0988,SEARCHER5,transfer_convnext_tiny_40.5_SEARCHER51,ensemble_voting_summary_00-00.csv
Ensemble_Precision_Delta_vs_AvgFold,2.0,3.0,-0.1178179238560594,TRUE,,-0.1178,SEARCHER8,transfer_convnext_tiny_40.8_SEARCHER81,ensemble_voting_summary_00-00.csv
Ensemble_Precision_Delta_vs_AvgFold,2.0,3.5,-0.1743927617880434,TRUE,,-0.1744,SEARCHER11,transfer_convnext_tiny_41.1_SEARCHER111,ensemble_voting_summary_00-00.csv
Ensemble_ROC_AUC_(Max_Prob),1.0,2.0,0.981686672822407,FALSE,,0.9817,SEARCHER,transfer_convnext_tiny_38.0_SEARCHER,ensemble_voting_summary_00-00.csv
Ensemble_ROC_AUC_(Max_Prob),1.0,2.5,0.9732225300092336,FALSE,,0.9732,SEARCHER3,transfer_convnext_tiny_38.3_SEARCHER3,ensemble_voting_summary_00-00.csv
Ensemble_ROC_AUC_(Max_Prob),1.0,3.0,0.9763004001231148,FALSE,,0.9763,SEARCHER6,transfer_convnext_tiny_38.6_SEARCHER6,ensemble_voting_summary_00-00.csv
Ensemble_ROC_AUC_(Max_Prob),1.0,3.5,0.963527239150508,FALSE,,0.9635,SEARCHER9,transfer_convnext_tiny_38.9_SEARCHER9,ensemble_voting_summary_00-00.csv
Ensemble_ROC_AUC_(Max_Prob),1.5,2.0,0.9713758079409048,FALSE,,0.9714,SEARCHER1,transfer_convnext_tiny_38.1_SEARCHER1,ensemble_voting_summary_00-00.csv
Ensemble_ROC_AUC_(Max_Prob),1.5,2.5,0.9753770390889503,FALSE,,0.9754,SEARCHER4,transfer_convnext_tiny_38.4_SEARCHER4,ensemble_voting_summary_00-00.csv
Ensemble_ROC_AUC_(Max_Prob),1.5,3.0,0.979070483225608,FALSE,,0.9791,SEARCHER7,transfer_convnext_tiny_38.7_SEARCHER7,ensemble_voting_summary_00-00.csv
Ensemble_ROC_AUC_(Max_Prob),1.5,3.5,0.9701446598953524,FALSE,,0.9701,SEARCHER10,transfer_convnext_tiny_39.0_SEARCHER10,ensemble_voting_summary_00-00.csv
Ensemble_ROC_AUC_(Max_Prob),2.0,2.0,0.9766081871345028,FALSE,,0.9766,SEARCHER2,transfer_convnext_tiny_38.2_SEARCHER2,ensemble_voting_summary_00-00.csv
Ensemble_ROC_AUC_(Max_Prob),2.0,2.5,0.9704524469067406,FALSE,,0.9705,SEARCHER5,transfer_convnext_tiny_38.5_SEARCHER5,ensemble_voting_summary_00-00.csv
Ensemble_ROC_AUC_(Max_Prob),2.0,3.0,0.9727608494921516,FALSE,,0.9728,SEARCHER8,transfer_convnext_tiny_38.8_SEARCHER8,ensemble_voting_summary_00-00.csv
Ensemble_ROC_AUC_(Max_Prob),2.0,3.5,0.966451215758695,FALSE,,0.9665,SEARCHER11,transfer_convnext_tiny_39.1_SEARCHER11,ensemble_voting_summary_00-00.csv
Ensemble_ROC_AUC_(Max_Prob),1.0,2.0,0.9713758079409048,TRUE,,0.9714,SEARCHER,transfer_convnext_tiny_40.0_SEARCHER01,ensemble_voting_summary_00-00.csv
Ensemble_ROC_AUC_(Max_Prob),1.0,2.5,0.9662973222530008,TRUE,,0.9663,SEARCHER3,transfer_convnext_tiny_40.3_SEARCHER31,ensemble_voting_summary_00-00.csv
Ensemble_ROC_AUC_(Max_Prob),1.0,3.0,0.9686057248384118,TRUE,,0.9686,SEARCHER6,transfer_convnext_tiny_40.6_SEARCHER61,ensemble_voting_summary_00-00.csv
Ensemble_ROC_AUC_(Max_Prob),1.0,3.5,0.9735303170206218,TRUE,,0.9735,SEARCHER9,transfer_convnext_tiny_40.9_SEARCHER91,ensemble_voting_summary_00-00.csv
Ensemble_ROC_AUC_(Max_Prob),1.5,2.0,0.9750692520775625,TRUE,,0.9751,SEARCHER1,transfer_convnext_tiny_40.1_SEARCHER12,ensemble_voting_summary_00-00.csv
Ensemble_ROC_AUC_(Max_Prob),1.5,2.5,0.9658356417359188,TRUE,,0.9658,SEARCHER4,transfer_convnext_tiny_40.4_SEARCHER41,ensemble_voting_summary_00-00.csv
Ensemble_ROC_AUC_(Max_Prob),1.5,3.0,0.9759926131117268,TRUE,,0.9760,SEARCHER7,transfer_convnext_tiny_40.7_SEARCHER71,ensemble_voting_summary_00-00.csv
Ensemble_ROC_AUC_(Max_Prob),1.5,3.5,0.969375192366882,TRUE,,0.9694,SEARCHER10,transfer_convnext_tiny_41.0_SEARCHER101,ensemble_voting_summary_00-00.csv
Ensemble_ROC_AUC_(Max_Prob),2.0,2.0,0.9736842105263156,TRUE,,0.9737,SEARCHER2,transfer_convnext_tiny_40.2_SEARCHER21,ensemble_voting_summary_00-00.csv
Ensemble_ROC_AUC_(Max_Prob),2.0,2.5,0.9710680209295168,TRUE,,0.9711,SEARCHER5,transfer_convnext_tiny_40.5_SEARCHER51,ensemble_voting_summary_00-00.csv
Ensemble_ROC_AUC_(Max_Prob),2.0,3.0,0.9781471221914436,TRUE,,0.9781,SEARCHER8,transfer_convnext_tiny_40.8_SEARCHER81,ensemble_voting_summary_00-00.csv
Ensemble_ROC_AUC_(Max_Prob),2.0,3.5,0.9722991689750692,TRUE,,0.9723,SEARCHER11,transfer_convnext_tiny_41.1_SEARCHER111,ensemble_voting_summary_00-00.csv
Ensemble_ROC_AUC_(Mean_Prob),1.0,2.0,0.976915974145891,FALSE,,0.9769,SEARCHER,transfer_convnext_tiny_38.0_SEARCHER,ensemble_voting_summary_00-00.csv
Ensemble_ROC_AUC_(Mean_Prob),1.0,2.5,0.974453678054786,FALSE,,0.9745,SEARCHER3,transfer_convnext_tiny_38.3_SEARCHER3,ensemble_voting_summary_00-00.csv
Ensemble_ROC_AUC_(Mean_Prob),1.0,3.0,0.9759926131117266,FALSE,,0.9760,SEARCHER6,transfer_convnext_tiny_38.6_SEARCHER6,ensemble_voting_summary_00-00.csv
Ensemble_ROC_AUC_(Mean_Prob),1.0,3.5,0.9661434287473069,FALSE,,0.9661,SEARCHER9,transfer_convnext_tiny_38.9_SEARCHER9,ensemble_voting_summary_00-00.csv
Ensemble_ROC_AUC_(Mean_Prob),1.5,2.0,0.9750692520775625,FALSE,,0.9751,SEARCHER1,transfer_convnext_tiny_38.1_SEARCHER1,ensemble_voting_summary_00-00.csv
Ensemble_ROC_AUC_(Mean_Prob),1.5,2.5,0.9753770390889503,FALSE,,0.9754,SEARCHER4,transfer_convnext_tiny_38.4_SEARCHER4,ensemble_voting_summary_00-00.csv
Ensemble_ROC_AUC_(Mean_Prob),1.5,3.0,0.9784549092028316,FALSE,,0.9785,SEARCHER7,transfer_convnext_tiny_38.7_SEARCHER7,ensemble_voting_summary_00-00.csv
Ensemble_ROC_AUC_(Mean_Prob),1.5,3.5,0.971683594952293,FALSE,,0.9717,SEARCHER10,transfer_convnext_tiny_39.0_SEARCHER10,ensemble_voting_summary_00-00.csv
Ensemble_ROC_AUC_(Mean_Prob),2.0,2.0,0.9763004001231148,FALSE,,0.9763,SEARCHER2,transfer_convnext_tiny_38.2_SEARCHER2,ensemble_voting_summary_00-00.csv
Ensemble_ROC_AUC_(Mean_Prob),2.0,2.5,0.9729147429978456,FALSE,,0.9729,SEARCHER5,transfer_convnext_tiny_38.5_SEARCHER5,ensemble_voting_summary_00-00.csv
Ensemble_ROC_AUC_(Mean_Prob),2.0,3.0,0.9719913819636812,FALSE,,0.9720,SEARCHER8,transfer_convnext_tiny_38.8_SEARCHER8,ensemble_voting_summary_00-00.csv
Ensemble_ROC_AUC_(Mean_Prob),2.0,3.5,0.9701446598953524,FALSE,,0.9701,SEARCHER11,transfer_convnext_tiny_39.1_SEARCHER11,ensemble_voting_summary_00-00.csv
Ensemble_ROC_AUC_(Mean_Prob),1.0,2.0,0.9750692520775622,TRUE,,0.9751,SEARCHER,transfer_convnext_tiny_40.0_SEARCHER01,ensemble_voting_summary_00-00.csv
Ensemble_ROC_AUC_(Mean_Prob),1.0,2.5,0.9732225300092336,TRUE,,0.9732,SEARCHER3,transfer_convnext_tiny_40.3_SEARCHER31,ensemble_voting_summary_00-00.csv
Ensemble_ROC_AUC_(Mean_Prob),1.0,3.0,0.9722991689750692,TRUE,,0.9723,SEARCHER6,transfer_convnext_tiny_40.6_SEARCHER61,ensemble_voting_summary_00-00.csv
Ensemble_ROC_AUC_(Mean_Prob),1.0,3.5,0.9719913819636812,TRUE,,0.9720,SEARCHER9,transfer_convnext_tiny_40.9_SEARCHER91,ensemble_voting_summary_00-00.csv
Ensemble_ROC_AUC_(Mean_Prob),1.5,2.0,0.9766081871345028,TRUE,,0.9766,SEARCHER1,transfer_convnext_tiny_40.1_SEARCHER12,ensemble_voting_summary_00-00.csv
Ensemble_ROC_AUC_(Mean_Prob),1.5,2.5,0.9753770390889503,TRUE,,0.9754,SEARCHER4,transfer_convnext_tiny_40.4_SEARCHER41,ensemble_voting_summary_00-00.csv
Ensemble_ROC_AUC_(Mean_Prob),1.5,3.0,0.9778393351800554,TRUE,,0.9778,SEARCHER7,transfer_convnext_tiny_40.7_SEARCHER71,ensemble_voting_summary_00-00.csv
Ensemble_ROC_AUC_(Mean_Prob),1.5,3.5,0.9729147429978454,TRUE,,0.9729,SEARCHER10,transfer_convnext_tiny_41.0_SEARCHER101,ensemble_voting_summary_00-00.csv
Ensemble_ROC_AUC_(Mean_Prob),2.0,2.0,0.9763004001231148,TRUE,,0.9763,SEARCHER2,transfer_convnext_tiny_40.2_SEARCHER21,ensemble_voting_summary_00-00.csv
Ensemble_ROC_AUC_(Mean_Prob),2.0,2.5,0.9707602339181286,TRUE,,0.9708,SEARCHER5,transfer_convnext_tiny_40.5_SEARCHER51,ensemble_voting_summary_00-00.csv
Ensemble_ROC_AUC_(Mean_Prob),2.0,3.0,0.974145891043398,TRUE,,0.9741,SEARCHER8,transfer_convnext_tiny_40.8_SEARCHER81,ensemble_voting_summary_00-00.csv
Ensemble_ROC_AUC_(Mean_Prob),2.0,3.5,0.9698368728839644,TRUE,,0.9698,SEARCHER11,transfer_convnext_tiny_41.1_SEARCHER111,ensemble_voting_summary_00-00.csv
Ensemble_Recall_Delta_vs_AvgFold,1.0,2.0,0.0561403508771928,FALSE,,0.0561,SEARCHER,transfer_convnext_tiny_38.0_SEARCHER,ensemble_voting_summary_00-00.csv
Ensemble_Recall_Delta_vs_AvgFold,1.0,2.5,0.0771929824561403,FALSE,,0.0772,SEARCHER3,transfer_convnext_tiny_38.3_SEARCHER3,ensemble_voting_summary_00-00.csv
