Metric,Pos_Weight,Gamma,Mean_Transfer_Learning_False,Mean_Transfer_Learning_True,Std_Transfer_Learning_False,Std_Transfer_Learning_True,Difference_True_Minus_False,Propagated_Std_True_Minus_False
Balanced_Accuracy,1.5,2.5,0.9035087719298244,0.868421052631579,0.0,0.0,-0.03508771929824539,0.0
Balanced_Accuracy,1.5,3.0,0.8771929824561403,0.868421052631579,0.0,0.0,-0.00877192982456132,0.0
Balanced_Accuracy,1.5,3.5,0.8508771929824561,0.7192982456140351,0.0,0.0,-0.13157894736842102,0.0
Balanced_Accuracy,2.0,2.0,0.8771929824561404,0.8947368421052632,0.0,0.0,0.01754385964912275,0.0
Balanced_Accuracy,2.0,2.5,0.8421052631578947,0.8508771929824561,0.0,0.0,0.00877192982456143,0.0
Balanced_Accuracy,2.0,3.0,0.8245614035087718,0.7982456140350878,0.0,0.0,-0.02631578947368407,0.0
Balanced_Accuracy,2.0,3.5,0.6929824561403508,0.6842105263157895,0.0,0.0,-0.00877192982456132,0.0
Close_Call_Rate_(3v2_Splits)_%,1.0,2.0,3.508771929824561,4.385964912280701,0.0,0.0,0.87719298245614,0.0
Close_Call_Rate_(3v2_Splits)_%,1.0,2.5,8.771929824561402,6.140350877192982,0.0,0.0,-2.6315789473684204,0.0
Close_Call_Rate_(3v2_Splits)_%,1.0,3.0,7.894736842105263,7.017543859649122,0.0,0.0,-0.8771929824561404,0.0
Close_Call_Rate_(3v2_Splits)_%,1.0,3.5,7.017543859649122,7.894736842105263,0.0,0.0,0.8771929824561404,0.0
Close_Call_Rate_(3v2_Splits)_%,1.5,2.0,3.508771929824561,4.385964912280701,0.0,0.0,0.87719298245614,0.0
Close_Call_Rate_(3v2_Splits)_%,1.5,2.5,7.017543859649122,6.140350877192982,0.0,0.0,-0.8771929824561404,0.0
Close_Call_Rate_(3v2_Splits)_%,1.5,3.0,3.508771929824561,4.385964912280701,0.0,0.0,0.87719298245614,0.0
Close_Call_Rate_(3v2_Splits)_%,1.5,3.5,3.508771929824561,14.912280701754383,0.0,0.0,11.403508771929822,0.0
Close_Call_Rate_(3v2_Splits)_%,2.0,2.0,2.631578947368421,5.263157894736842,0.0,0.0,2.631578947368421,0.0
Close_Call_Rate_(3v2_Splits)_%,2.0,2.5,6.140350877192982,5.263157894736842,0.0,0.0,-0.8771929824561404,0.0
Close_Call_Rate_(3v2_Splits)_%,2.0,3.0,8.771929824561402,12.280701754385964,0.0,0.0,3.5087719298245617,0.0
Close_Call_Rate_(3v2_Splits)_%,2.0,3.5,7.894736842105263,17.543859649122805,0.0,0.0,9.649122807017541,0.0
Cohen_Kappa,1.0,2.0,0.8596491228070176,0.7894736842105263,0.0,0.0,-0.07017543859649122,0.0
Cohen_Kappa,1.0,2.5,0.8070175438596492,0.8245614035087718,0.0,0.0,0.01754385964912264,0.0
Cohen_Kappa,1.0,3.0,0.7017543859649122,0.736842105263158,0.0,0.0,0.03508771929824572,0.0
Cohen_Kappa,1.0,3.5,0.736842105263158,0.8070175438596492,0.0,0.0,0.07017543859649122,0.0
Cohen_Kappa,1.5,2.0,0.7719298245614035,0.7543859649122806,0.0,0.0,-0.01754385964912286,0.0
Cohen_Kappa,1.5,2.5,0.8070175438596492,0.736842105263158,0.0,0.0,-0.07017543859649122,0.0
Cohen_Kappa,1.5,3.0,0.7543859649122806,0.736842105263158,0.0,0.0,-0.01754385964912264,0.0
Cohen_Kappa,1.5,3.5,0.7017543859649122,0.4385964912280702,0.0,0.0,-0.26315789473684204,0.0
Cohen_Kappa,2.0,2.0,0.7543859649122806,0.7894736842105263,0.0,0.0,0.03508771929824572,0.0
Cohen_Kappa,2.0,2.5,0.6842105263157894,0.7017543859649122,0.0,0.0,0.01754385964912286,0.0
Cohen_Kappa,2.0,3.0,0.6491228070175439,0.5964912280701755,0.0,0.0,-0.05263157894736836,0.0
Cohen_Kappa,2.0,3.5,0.3859649122807018,0.368421052631579,0.0,0.0,-0.017543859649122806,0.0
Consensus_Entropy_(Bits),1.0,2.0,1.505784086370692,1.6593964656523836,0.0,0.0,0.1536123792816917,0.0
Consensus_Entropy_(Bits),1.0,2.5,1.6593964656523836,1.6095156233971513,0.0,0.0,-0.04988084225523237,0.0
Consensus_Entropy_(Bits),1.0,3.0,1.7361099867341905,1.7519018205919117,0.0,0.0,0.015791833857721205,0.0
Consensus_Entropy_(Bits),1.0,3.5,1.7799274777460936,1.650228900538525,0.0,0.0,-0.12969857720756872,0.0
Consensus_Entropy_(Bits),1.5,2.0,1.5745088382494912,1.785446692510047,0.0,0.0,0.21093785426055578,0.0
Consensus_Entropy_(Bits),1.5,2.5,1.5686316814008792,1.6485918720947494,0.0,0.0,0.07996019069387028,0.0
Consensus_Entropy_(Bits),1.5,3.0,1.5745088382494912,1.644112685346439,0.0,0.0,0.06960384709694778,0.0
Consensus_Entropy_(Bits),1.5,3.5,1.6357388393606214,2.0730760143351565,0.0,0.0,0.43733717497453517,0.0
Consensus_Entropy_(Bits),2.0,2.0,1.655809693406154,1.5334415785869662,0.0,0.0,-0.12236811481918775,0.0
Consensus_Entropy_(Bits),2.0,2.5,1.7345327760378857,1.6836204525059106,0.0,0.0,-0.05091232353197506,0.0
Consensus_Entropy_(Bits),2.0,3.0,1.8270952859221448,1.7467878979089773,0.0,0.0,-0.0803073880131675,0.0
Consensus_Entropy_(Bits),2.0,3.5,1.969659473696261,2.044627993960164,0.0,0.0,0.07496852026390322,0.0
Disagreement_Rate_%,1.0,2.0,8.771929824561408,13.157894736842104,0.0,0.0,4.385964912280697,0.0
Disagreement_Rate_%,1.0,2.5,13.157894736842104,11.403508771929827,0.0,0.0,-1.7543859649122773,0.0
